Date,Close,High,Low,Open,Volume
2/11/2025,95747.42969,98492.89844,94875.03906,97438.13281,37488783272
2/12/2025,97885.85938,98151.02344,94101.20313,95745.69531,49340445530
2/13/2025,96623.86719,98111.08594,95269.71094,97888.75,37147280860
2/14/2025,97508.96875,98819.46875,96342.80469,96623.36719,32697987277
2/15/2025,97580.35156,97975.03906,97240.19531,97508.38281,17047266288
2/16/2025,96175.03125,97725.59375,96060.97656,97580.49219,16536755396
2/17/2025,95773.38281,97032.23438,95243.54688,96179.00781,27336550690
2/18/2025,95539.54688,96695.375,93388.83594,95773.8125,37325720482
2/19/2025,96635.60938,96855.59375,95011.96875,95532.53125,28990872862
2/20/2025,98333.9375,98767.19531,96442.67188,96632.67969,31668022771
2/21/2025,96125.54688,99497.96875,94852.96094,98340.67188,49608706470
2/22/2025,96577.75781,96950.15625,95765.34375,96134.20313,18353824477
2/23/2025,96273.92188,96671.875,95270.45313,96577.80469,16999478976
2/24/2025,91418.17188,96503.45313,91371.74219,96277.96094,44046480529
2/25/2025,88736.17188,92511.07813,86008.23438,91437.11719,92139104128
2/26/2025,84347.02344,89286.25,82131.89844,88638.89063,64597492134
2/27/2025,84704.22656,87000.78125,83144.96094,84076.85938,52659591954
2/28/2025,84373.00781,85036.32031,78248.91406,84705.625,83610570576
3/1/2025,86031.91406,86522.30469,83794.23438,84373.86719,29190628396
3/2/2025,94248.35156,95043.4375,85040.21094,86036.25781,58398341092
3/3/2025,86065.67188,94429.75,85081.30469,94248.42188,70072228536
3/4/2025,87222.19531,88911.27344,81529.24219,86064.07031,68095241474
3/5/2025,90623.5625,90998.24219,86379.77344,87222.95313,50498988027
3/6/2025,89961.72656,92804.9375,87852.14063,90622.35938,47749810486
3/7/2025,86742.67188,91191.04688,84717.67969,89963.28125,65945677657
3/8/2025,86154.59375,86847.26563,85247.48438,86742.65625,18206118081
3/9/2025,80601.03906,86471.13281,80052.48438,86154.30469,30899345977
3/10/2025,78532,83955.92969,77420.59375,80597.14844,54061099422
3/11/2025,82862.21094,83577.75781,76624.25,78523.875,54702837196
3/12/2025,83722.35938,84358.57813,80635.25,82857.375,40353484454
3/13/2025,81066.70313,84301.69531,79931.85156,83724.92188,31412940153
3/14/2025,83969.10156,85263.28906,80797.5625,81066.99219,29588112414
3/15/2025,84343.10938,84672.67188,83639.59375,83968.40625,13650491277
3/16/2025,82579.6875,85051.60156,82017.90625,84333.32031,21330270174
3/17/2025,84075.6875,84725.32813,82492.15625,82576.33594,25092785558
3/18/2025,82718.5,84075.71875,81179.99219,84075.71875,24095774594
3/19/2025,86854.22656,87021.1875,82569.72656,82718.80469,34931960257
3/20/2025,84167.19531,87443.26563,83647.19531,86872.95313,29028988961
3/21/2025,84043.24219,84782.27344,83171.07031,84164.53906,19030452299
3/22/2025,83832.48438,84513.875,83674.78125,84046.25781,9863214091
3/23/2025,86054.375,86094.78125,83794.91406,83831.89844,12594615537
3/24/2025,87498.91406,88758.72656,85541.19531,86070.92969,34582604933
3/25/2025,87471.70313,88542.39844,86346.07813,87512.82031,30005840049
3/26/2025,86900.88281,88292.15625,85861.45313,87460.23438,26704046038
3/27/2025,87177.10156,87786.72656,85837.9375,86896.25781,24413471941
3/28/2025,84353.14844,87489.85938,83557.64063,87185.23438,34198619509
3/29/2025,82597.58594,84567.33594,81634.14063,84352.07031,16969396135
3/30/2025,82334.52344,83505,81573.25,82596.98438,14763760943
3/31/2025,82548.91406,83870.125,81293.89063,82336.0625,29004228247
4/1/2025,85169.17188,85487.36719,82429.35938,82551.92188,28175650319
4/2/2025,82485.71094,88466.95313,82343.53906,85180.60938,47584398470
4/3/2025,83102.82813,83909.29688,81282.10156,82487.47656,36852112080
4/4/2025,83843.80469,84696.14844,81670.75,83100.25,45157640207
4/5/2025,83504.79688,84207.01563,82377.73438,83844.70313,14380803631
4/6/2025,78214.48438,83704.71875,77097.74219,83504.50781,36294853736
4/7/2025,79235.33594,81119.0625,74436.67969,78221.33594,91262424987
4/8/2025,76271.95313,80823.89063,76198.02344,79218.47656,48314590749
4/9/2025,82573.95313,83541,74589.67188,76273.5625,84213627038
4/10/2025,79626.14063,82700.92969,78456.13281,82565.97656,44718000633
4/11/2025,83404.83594,84247.47656,78936.32031,79625.04688,41656778779
4/12/2025,85287.10938,85856.1875,82769.375,83404.51563,24258059104
4/13/2025,83684.97656,86015.1875,83027.00781,85279.46875,28796984817
4/14/2025,84542.39063,85785,83690.64063,83694.52344,34090769777
4/15/2025,83668.99219,86429.35156,83598.82031,84539.69531,28040322885
4/16/2025,84033.86719,85428.28125,83100.61719,83674.50781,29617804112
4/17/2025,84895.75,85449.07031,83749.75,84030.67188,21276866029
4/18/2025,84450.80469,85095.04688,84298.88281,84900.1875,12728372364
4/19/2025,85063.41406,85597.70313,84353.46094,84450.86719,15259300427
4/20/2025,85174.30469,85306.38281,83976.84375,85066.07031,14664050812
4/21/2025,87518.90625,88460.09375,85143.83594,85171.53906,41396190190
4/22/2025,93441.89063,93817.38281,87084.53125,87521.875,55899038456
4/23/2025,93699.10938,94535.73438,91962.96094,93427.58594,41719568821
4/24/2025,93943.79688,94016.19531,91696.71094,93692.39844,31483175315
4/25/2025,94720.5,95768.39063,92898.59375,93954.25,40915232364
4/26/2025,94646.92969,95251.35938,93927.25,94714.64844,17612825123
4/27/2025,93754.84375,95301.20313,93665.39844,94660.90625,18090367764
4/28/2025,94978.75,95598.49219,92860.80469,93755.30469,32363449569
4/29/2025,94284.78906,95485.41406,93796.63281,94981.85938,25806129921
4/30/2025,94207.3125,95249.32031,92979.64063,94286.46875,28344679831
5/1/2025,96492.33594,97437.96094,94153.63281,94212.85938,32875889623
5/2/2025,96910.07031,97905.89844,96375.94531,96494.96875,26421924677
5/3/2025,95891.79688,96943.88281,95821.28906,96904.63281,15775154889
5/4/2025,94315.97656,96318.92188,94173.42969,95877.1875,18198688416
5/5/2025,94748.05469,95193.1875,93566.26563,94319.5625,25816260327
5/6/2025,96802.47656,96889.17969,93399.85938,94748.38281,26551275827
5/7/2025,97032.32031,97625.80469,95829.33594,96800.19531,76983822462
5/8/2025,103241.4609,103969.5391,96913.875,97034.25,69895404397
5/9/2025,102970.8516,104297.4922,102343.0938,103239.125,58198593958
5/10/2025,104696.3281,104961.7656,102830.4844,102973.7109,42276713994
5/11/2025,104106.3594,104937.9922,103364.7422,104701.0703,46285517406
5/12/2025,102812.9531,105747.4531,100814.4063,104106.9609,63250475404
5/13/2025,104169.8125,104997.4219,101515.0938,102812.4922,52608876410
5/14/2025,103539.4141,104303.5625,102618.2969,104167.3281,45956071155
5/15/2025,103744.6406,104153.6172,101440.8125,103538.8281,50408241840
5/16/2025,103489.2891,104533.4844,103137.4766,103735.6563,44386499364
5/17/2025,103191.0859,103716.9453,102659.1797,103489.2891,37898552742
5/18/2025,106446.0078,106597.1719,103142.6016,103186.9531,49887082058
5/19/2025,105606.1797,107068.7188,102112.6875,106430.5313,61761126647
5/20/2025,106791.0859,107307.1172,104206.5156,105605.4063,36515726122
5/21/2025,109678.0781,110724.4609,106127.2344,106791.3125,78086364051
5/22/2025,111673.2813,111970.1719,109285.0703,109673.4922,70157575642
5/23/2025,107287.7969,111798.9063,106841.3047,111679.3594,67548133399
5/24/2025,107791.1563,109454.5234,106895.2891,107278.5078,45903627163
5/25/2025,109035.3906,109313.3047,106683.375,107802.2734,47518041841
5/26/2025,109440.3672,110376.8828,108735.6406,109023.7813,45950461571
5/27/2025,108994.6406,110744.2109,107609.5547,109440.4063,57450176272
5/28/2025,107802.3281,109298.2891,106812.9297,108992.1719,49155377493
5/29/2025,105641.7578,108910.0469,105374.3984,107795.5703,56022752042
5/30/2025,103998.5703,106308.9453,103685.7891,105646.2109,57655287183
5/31/2025,104638.0938,104927.1016,103136.1172,103994.7188,38997843858
6/1/2025,105652.1016,105884.5469,103826.9531,104637.2969,37397056873
6/2/2025,105881.5313,105958.3125,103727.5469,105649.8125,45819706290
6/3/2025,105432.4688,106813.5781,104920.8438,105888.4766,46196508367
6/4/2025,104731.9844,105997.6953,104232.7031,105434.3672,44544857105
6/5/2025,101575.9531,105936.6875,100436.8828,104750.7813,57479298400
6/6/2025,104390.3438,105376.7734,101169.5703,101574.3672,48856653697
6/7/2025,105615.625,105972.7578,103987.3125,104390.6484,38365033776
6/8/2025,105793.6484,106497.0625,105075.3281,105617.5078,36626232328
6/9/2025,110294.1016,110561.4219,105400.2344,105793.0234,55903193732
6/10/2025,110257.2344,110380.125,108367.7109,110295.6875,54700101509
6/11/2025,108686.625,110384.2188,108086.3281,110261.7969,50842662052
6/12/2025,105929.0547,108780.6953,105785.6875,108685.9141,54843867968
6/13/2025,106090.9688,106182.5469,102822.0234,105924.5938,69550440846
6/14/2025,105472.4063,106203.7578,104379.3672,106108.0859,38007870453
6/15/2025,105552.0234,106157.1016,104519.8828,105464.8438,36744307742
6/16/2025,106796.7578,108915.375,104997.625,105555.5938,50366626945
6/17/2025,104601.1172,107750.1953,103396.5313,106794.1172,55964092176
6/18/2025,104883.3281,105581.8516,103602.2656,104602.0703,47318089133
6/19/2025,104684.2891,105250.8906,103940.7734,104886.7734,37333806920
6/20/2025,103309.6016,106539.3828,102372.2109,104681.0313,50951862476
6/21/2025,102257.4063,104015.7813,100973.0625,103315.0781,38360555118
6/22/2025,100987.1406,103351.6328,98286.20313,102212.0313,65536997201
6/23/2025,105577.7734,106116.8594,99705.75,100987.4766,65237759656
6/24/2025,106045.6328,106316.8281,104740.2422,105571.5156,48822986421
6/25/2025,107361.2578,108168.3984,105881.3906,106047.4063,51624120283
6/26/2025,106960,108305.5469,106666.3516,107375.0703,43891990613
6/27/2025,107088.4297,107772.4688,106449.9922,106954.9219,45353692675
6/28/2025,107327.7031,107567.8828,106883.9766,107090.5469,30037708335
6/29/2025,108385.5703,108526.3047,107230.1094,107327.8203,35534874438
6/30/2025,107135.3359,108798.7891,106759.6484,108383.4375,42064804590
7/1/2025,105698.2813,107550.6797,105270.2266,107144.3828,44110692247
7/2/2025,108859.3203,109763.6563,105157.3984,105703.1016,56248657737
7/3/2025,109647.9766,110541.4609,108605.7969,108845.0156,50494742270
7/4/2025,108034.3359,109751.9844,107296.3828,109635.6563,42616442656
7/5/2025,108231.1797,108381.3438,107842.2734,108015.8359,30615537520
7/6/2025,109232.0703,109731.625,107847.0156,108231.1875,36746020463
7/7/2025,108299.8516,109710.25,107527.0547,109235.3281,45415696597
7/8/2025,108950.2734,109198.9688,107499.5547,108298.2266,44282204127
7/9/2025,111326.5547,111925.375,108357.6797,108950.2734,57927418065
7/10/2025,115987.2031,116608.7813,110660.75,111329.1953,95911605728
7/11/2025,117516.9922,118856.4766,115245.6875,115986.2344,86928361085
7/12/2025,117435.2266,118219.8984,116977.0234,117530.7109,45524560304
7/13/2025,119116.1172,119449.5703,117265.4375,117432.2031,49021091807
7/14/2025,119849.7031,123091.6094,118959.1953,119115.7891,181746419401
7/15/2025,117777.1875,119935.5625,115765.6875,119853.8516,98321661181
7/16/2025,118738.5078,120065.5156,117064.8203,117777.1875,72162029070
7/17/2025,119289.8438,120999.6094,117508.2188,118738.5078,72363841798
7/18/2025,118003.2266,120851.9141,116925.9844,119284.1094,77945799785
7/19/2025,117939.9766,118541.3984,117388.4141,117998.125,47564562765
7/20/2025,117300.7891,118865.0313,116550.1328,117944.1094,57515447231
7/21/2025,117439.5391,119671.5625,116584.3984,117306.4688,69820091744
7/22/2025,119995.4141,120269.9688,116233.2266,117426.5,79217583118
7/23/2025,118754.9609,120113.3516,117391.3906,119997.4453,66608604537
7/24/2025,118368,119535.4531,117247.9688,118770.9844,72627318560
7/25/2025,117635.8828,118486.9766,114759.8203,118368,104857024569
7/26/2025,117947.3672,118335.6875,117181.2266,117644.8438,48508954046
7/27/2025,119448.4922,119815.5938,117859.6875,117944.7266,54683390892
7/28/2025,117924.4766,119819.7891,117441.4375,119457.5234,64822943193
7/29/2025,117922.1484,119273.8672,116987.3672,117938.5859,68463107433
7/30/2025,117831.1875,118780.7266,115800.8281,117921.9922,68896148592
7/31/2025,115758.2031,118919.9844,115505.2188,117833.6328,69370346018
8/1/2025,113320.0859,116060.7734,112724.4453,115738.9531,91294530181
8/2/2025,112526.9141,114021.6016,112005.7656,113320.3906,56870866000
8/3/2025,114217.6719,114747.4219,111943.8047,112525.8047,48099615826
8/4/2025,115071.8828,115729.4688,114130.4063,114223.9219,35783028986
8/5/2025,114141.4453,115117.4375,112701.1094,115072.1875,61039182286
8/6/2025,115028,115737.8359,113372.25,114140.9141,56379133510
8/7/2025,117496.8984,117676.9063,114279.7109,115030.0547,64051649681
8/8/2025,116688.7266,117689.2031,115917.4609,117505.5,59713005166
8/9/2025,116500.3594,117906.6094,116363.8359,116678.2734,54004312429
8/10/2025,119306.7578,119320.7109,116485.1641,116497.7188,64755458694
8/11/2025,118731.4453,122321.0938,118159.0313,119306.8125,90528784177
8/12/2025,120172.9063,120302.4688,118228.7188,118717.6641,72803657984
8/13/2025,123344.0625,123682.4531,118939.6328,120168.9766,90904808795
8/14/2025,118359.5781,124457.1172,117254.8828,123339.3984,104055627395
8/15/2025,117398.3516,119332.3125,116864.5703,118365.7813,68665353159
8/16/2025,117491.3516,117996.0625,117271.9531,117398.4219,48036922378
8/17/2025,117453.0625,118595.7734,117279.5234,117492.7891,45852169525
8/18/2025,116252.3125,117614.1719,114723.6797,117453.9063,72787808090
8/19/2025,112831.1797,116764.5,112730.3984,116241.8594,71657600353
8/20/2025,114274.7422,114625.7969,112387.9609,112828.0234,67993811526
8/21/2025,112419.0313,114802.6484,111986.2344,114275.6875,57817883700
8/22/2025,116874.0859,117377.3984,111678.9453,112433.7344,82528088240
8/23/2025,115374.3281,116996.25,114536.1094,116866.3672,55377142586
8/24/2025,113458.4297,115615.0859,111060.5469,115387.3906,73961489632
8/25/2025,110124.3516,113637.8438,109324.2813,113456.8984,85706860190
8/26/2025,111802.6563,112397.0156,108762.0391,110124.1016,69396320317
8/27/2025,111222.0625,112619.4141,110398.2656,111795.7109,62137056409
8/28/2025,112544.8047,113450.0781,110900.9219,111219.0547,58860155962
8/29/2025,108410.8359,112619.0547,107559.625,112550.5234,77843379644
8/30/2025,108808.0703,108929.3516,107444.4453,108409.4063,51486264208
8/31/2025,108236.7109,109491,108104.6563,108818.4609,47986191770
